,file,hr_quote,hr_text,en_text,sentiment,verb_cue,speaker,ids
521,hr14.txt,Neka ona [vlada] nastavi tražiti pojas za spašavanje zbog vlastite nekompetentnosti i neučinkovitosti,"Neka ona [vlada] nastavi tražiti pojas za spašavanje zbog vlastite nekompetentnosti i neučinkovitosti "", izjavio je glasnogovornik ND Yiannis Mihelakis 30. kolovoza.","Let it [the government] continue to seek a life jacket for its own incompetence and ineffectiveness,"" ND spokesman Yiannis Mihelakis said on August 30th.",Negative,,,14
522,hr14.txt,To je pravo i dugo odlagano pitanje: hoće li sveučilišta bolje raditi,"""To je pravo i dugo odlagano pitanje: hoće li sveučilišta bolje raditi"", izjavio je Mylopoulos za SETimes.","""That's the real and prolonged question: if universities will work better,"" Mylopoulos told SETimes.",Neutral,,,14
528,hr14.txt,ali vodi nas manjina; ista je [situacija] na sveučilištima.,"Kada su u pitanju kritike koje sada iznose profesorske udruge, kaže: ""Trenutačno diljem svijeta postoji 65.000 grčkih sveučilišnih studenata, a većina je upisana u sustave poput onog koji sadašnja vlada želi uspostaviti, a opet je veći dio akademske zajednice ovdje protiv toga… većina ljudi u zemlji je razborita i zdravog razuma, ali vodi nas manjina; ista je [situacija] na sveučilištima.""","As for current criticism by professors' unions, he says, ""There are 65,000 Greek college students around the world at present, and most are enrolled in systems that the current government wants to institute, yet most of the academic community here is against it … the majority of the people in the country are reasonable and commonsensical, but we're governed by a minority; the same [situation] exists in the universities.""",Negative,,,14
527,hr14.txt,"većina ljudi u zemlji je razborita i zdravog razuma,","Kada su u pitanju kritike koje sada iznose profesorske udruge, kaže: ""Trenutačno diljem svijeta postoji 65.000 grčkih sveučilišnih studenata, a većina je upisana u sustave poput onog koji sadašnja vlada želi uspostaviti, a opet je veći dio akademske zajednice ovdje protiv toga… većina ljudi u zemlji je razborita i zdravog razuma, ali vodi nas manjina; ista je [situacija] na sveučilištima.""","As for current criticism by professors' unions, he says, ""There are 65,000 Greek college students around the world at present, and most are enrolled in systems that the current government wants to institute, yet most of the academic community here is against it … the majority of the people in the country are reasonable and commonsensical, but we're governed by a minority; the same [situation] exists in the universities.""",Positive,,,14
526,hr14.txt,"Trenutačno diljem svijeta postoji 65.000 grčkih sveučilišnih studenata, a većina je upisana u sustave poput onog koji sadašnja vlada želi uspostaviti, a opet je veći dio akademske zajednice ovdje protiv toga…","Kada su u pitanju kritike koje sada iznose profesorske udruge, kaže: ""Trenutačno diljem svijeta postoji 65.000 grčkih sveučilišnih studenata, a većina je upisana u sustave poput onog koji sadašnja vlada želi uspostaviti, a opet je veći dio akademske zajednice ovdje protiv toga… većina ljudi u zemlji je razborita i zdravog razuma, ali vodi nas manjina; ista je [situacija] na sveučilištima.""","As for current criticism by professors' unions, he says, ""There are 65,000 Greek college students around the world at present, and most are enrolled in systems that the current government wants to institute, yet most of the academic community here is against it … the majority of the people in the country are reasonable and commonsensical, but we're governed by a minority; the same [situation] exists in the universities.""",Negative,,,14
525,hr14.txt,"Nažalost, jedini način da se poboljša i promijeni više školstvo u ovoj zemlji jest da se zatvore sveučilišta na pet godina i da se potom opet otvore; a da se inozemnim sveučilištima tada dozvoli da vode ogranke.","""Nažalost, jedini način da se poboljša i promijeni više školstvo u ovoj zemlji jest da se zatvore sveučilišta na pet godina i da se potom opet otvore; a da se inozemnim sveučilištima tada dozvoli da vode ogranke.""","""Unfortunately, the only way to improve and change higher education in this country is to close universities for five years and then reopen them; while then allowing foreign universities to operate affiliates.""",Negative,,,14
523,hr14.txt,Uopće se ne postavlja pitanje provedbe [mjera],"""Uopće se ne postavlja pitanje provedbe [mjera]; mi smo jamci legaliteta i ustavnosti"", dodao je, ali je ipak spomenuo ""stajalište o ustavnosti"" koje su iznijeli suparnici.","""There is no question whatsoever of the [measures')] implementation; we are guarantors of legality and constitutionality,"" he added, while nevertheless noting the ""constitutionality argument"" that opponents have raised.",Negative,,,14
868,hr15.txt,"Rusija nije priznala neovisnost Kosova, ali prema podacima partnerskih službi, tamo se odvija određena priprema narkotika, koji se poslije dijele na porcije i prodaju","Rusija nije priznala neovisnost Kosova, ali prema podacima partnerskih službi, tamo se odvija određena priprema narkotika, koji se poslije dijele na porcije i prodaju"", izjavio je Ivanov, a prenosi albanska TV Alsat.","Russia has not recognised Kosovo independence, but according to data from the partner services, there is some preparation of narcotics there, which is later divided into portions and sold,"" Albanian TV Alsat quoted Ivanov as saying.",Negative,,,15
867,hr15.txt,Albaniju vidimo kao zemlju tranzita narkotika prema europskim zemljama.,Albaniju vidimo kao zemlju tranzita narkotika prema europskim zemljama.,We see Albania as a transit country of drugs towards the European countries.,Neutral,,,15
866,hr15.txt,Svaki od njih ima vlastitu oznaku i biljeg.,Svaki od njih ima vlastitu oznaku i biljeg.,Each of them has its own logo and stamp.,Neutral,,,15
865,hr15.txt,Postoji oko 375 narko-kartela koji opskrbljuju Europu i Rusiju.,"""Postoji oko 375 narko-kartela koji opskrbljuju Europu i Rusiju.","""There are about 375 drugs cartels that supply Europe and Russia.",Neutral,,,15
864,hr15.txt,Vlasti u Prištini uvijek su izražavale svoju spremnost i odlučnost da se beskompromisno bore protiv krijumčarenja narkotika,"""Vlasti u Prištini uvijek su izražavale svoju spremnost i odlučnost da se beskompromisno bore protiv krijumčarenja narkotika "", kaže Mlloja, dodajući da su vlasti mogle upravo to reći Ivanovu.","""Pristina authorities have always expressed their readiness and determination for an un-compromised fight against narco-trafficking,"" Mlloja says, adding that these authorities could said as much to Ivanov himself.",Positive,,,15
863,hr15.txt,"je jedna od prvih zemalja koje osjećaju posljedice tog krijumčarenja, zato što poznati koridor koji se proteže duž Turske, Bugarske, Makedonije i drugih mediteranskih zemalja Albaniju čini jednom od prvih zemalja koje se suočavaju s tim krijumčarenjem","Albanija ""je jedna od prvih zemalja koje osjećaju posljedice tog krijumčarenja, zato što poznati koridor koji se proteže duž Turske, Bugarske, Makedonije i drugih mediteranskih zemalja Albaniju čini jednom od prvih zemalja koje se suočavaju s tim krijumčarenjem"", dodao je Ivanov.","Albania ""is one of the first countries that feels the consequences of this traffic, because the known corridor along Turkey, Bulgaria, Macedonia and other Mediterranean countries makes Albania one of the first countries that encounters this traffic"", Ivanov added.",Negative,,,15
862,hr15.txt,Dosadašnja reakcija na inicijativu podupire nade da predložena fronta može biti uspostavljena prije siječnja,"Dosadašnja reakcija na inicijativu podupire nade da predložena fronta može biti uspostavljena prije siječnja"", dodaje se u izvješću.","The reaction to the initiative so far gives rise to hopes that the proposed front can be in place before January,"" the report added.",Positive,,,15
859,hr15.txt,Pokušaj Rusije da bude prva violina u ovoj inicijativi je očigledan,"""Pokušaj Rusije da bude prva violina u ovoj inicijativi je očigledan"", rekao je za SETimes bivši albanski diplomat Genc Mlloja.","""The Russian attempt to be first violin in this initiative is evident,"" former Albanian diplomat Genc Mlloja told SETimes.",Neutral,,,15
860,hr15.txt,Zajednički koraci petorke bili bi pomognuti nesebičnom razmjenom obavještajnih podataka.,"""Zajednički koraci petorke bili bi pomognuti nesebičnom razmjenom obavještajnih podataka.","""Joint action by the quintet would be aided by generous intelligence sharing.",Positive,,,15
861,hr15.txt,"Rusija, primjerice, ima mnoštvo obavještajnih podataka iz američkih i afganistanskih izvora u Afganistanu.","Rusija, primjerice, ima mnoštvo obavještajnih podataka iz američkih i afganistanskih izvora u Afganistanu.","Russia, for instance, possesses vast drug intelligence from American and Afghan sources in Afghanistan.",Neutral,,,15
821,hr16.txt,"Imali su mogućnost pristupa oružju, uključujući osobno oružje i puškomitraljeze, ili određene rakete zemlja-zrak, koje su iznimno opasne","""Imali su mogućnost pristupa oružju, uključujući osobno oružje i puškomitraljeze, ili određene rakete zemlja-zrak, koje su iznimno opasne"", izjavio je de Kerchove.","""They have had the possibility to have had access to weapons, including small arms and machine guns, or certain surface-to-air missiles which are extremely dangerous,"" de Kerchove said.",Negative,,,16
820,hr16.txt,puno složenija i raznolikija,"Teroristička prijetnja s kojom se svijet suočava danas postala je ""puno složenija i raznolikija"", izjavio je novinarima u Bruxellesu.","The terrorist threat the world faces today has become ""much more complex and much more diversified,"" he told reporters in Brussels.",Negative,,,16
819,hr16.txt,"Planirao je udare na ekonomske interese u Sjedinjenim Američkim Državama, uključujući plinovode i naftovode, brane hidroelektrana, kao i napade na brodove i tankere uz pomoć glisera napunjenih eksplozivom u međunarodnim vodama.","""Planirao je udare na ekonomske interese u Sjedinjenim Američkim Državama, uključujući plinovode i naftovode, brane hidroelektrana, kao i napade na brodove i tankere uz pomoć glisera napunjenih eksplozivom u međunarodnim vodama.""","""He was planning to target United States economic interests including gas/oil pipelines, power generating dams and strike ships/oil tankers through explosive-laden speed boats in international waters.""",Negative,,,16
818,hr16.txt,"Al-Mauritani je osobno od Osame bin Ladena dobio zadaću da se usmjeri na napadanje ciljeva od gospodarskog značaja u Sjedinjenim Američkim Državama, Europi i Australiji","""Al-Mauritani je osobno od Osame bin Ladena dobio zadaću da se usmjeri na napadanje ciljeva od gospodarskog značaja u Sjedinjenim Američkim Državama, Europi i Australiji"", navodi se u priopćenju pakistanske vojske, piše bostonski Global Post.","""Al-Mauritani was tasked personally by Osama bin Laden to focus on hitting targets of economical importance in United States of America, Europe and Australia,"" the Boston-based Global Post quoted the Pakistani military as saying in a statement.",Neutral,,,16
817,hr16.txt,"ali ćemo pokušati biti učinkovitiji u sprječavanju, u istragama i kaznenom progonu terorizma i u minimaliziranju posljedica terorističkog napada.","""To ne znači da ćemo spriječiti sve zavjere, sve napade, ali ćemo pokušati biti učinkovitiji u sprječavanju, u istragama i kaznenom progonu terorizma i u minimaliziranju posljedica terorističkog napada.""","""That does not mean we will prevent all the plots, all the attacks, but we'll try to be more efficient in preventing, in investigating and prosecuting terrorism and in minimising the consequence of the terrorist attack.""",Positive,,,16
816,hr16.txt,"To ne znači da ćemo spriječiti sve zavjere, sve napade,","""To ne znači da ćemo spriječiti sve zavjere, sve napade, ali ćemo pokušati biti učinkovitiji u sprječavanju, u istragama i kaznenom progonu terorizma i u minimaliziranju posljedica terorističkog napada.""","""That does not mean we will prevent all the plots, all the attacks, but we'll try to be more efficient in preventing, in investigating and prosecuting terrorism and in minimising the consequence of the terrorist attack.""",Negative,,,16
